author,content,time,sentiment,principal
bruce2248,那就是南韓柯文哲了難怪日本反對南韓,05/20,0.7943465065750347,柯文哲
hgt,沒有空理現在柯文哲憂國憂民中,05/20,0.9894799007896707,柯文哲
brella,柯文哲我管他去死,05/20,0.31277457354829696,柯文哲
polong1,柯粉沒空先讓柯文哲選總統,05/20,0.018795003327100712,柯文哲
MVPGGYY,很好奇柯文哲事前知不知道蔡有高血壓之類,05/20,0.550646598883775,柯文哲
MVPGGYY,擊政敵的是柯文哲他在影射蔡是被中央氣,05/20,0.6379950141781733,柯文哲
cystal,柯文哲派過去的網軍,05/20,0.4451126873728424,柯文哲
nnkj,在柯文哲參選下賴清德顧好基本盤就贏了,05/20,0.03153239437448041,柯文哲
thumbb95789,柯文哲是否有無治國本事是台灣多,05/20,0.17519913572840162,柯文哲
rogudan,對柯文哲來說沒有政見的困擾因為所有,05/20,0.026097713055482807,柯文哲
banmi,如果柯文哲擁核也很好講清楚支持核能然,05/20,0.9836338081294809,柯文哲
FishJagor,包牌啊薛丁格的柯文哲立場,05/20,0.9560732983311164,柯文哲
purplvampire,連結有說阿柯文哲說要去給立委質詢,05/20,0.03946186955420361,柯文哲
chiangdapang,柯文哲只會發布緊急命令然後武力強,05/20,0.9918330558829793,柯文哲
Mayinggo,我猴猴再不濟還沒柯文哲危險,05/20,0.11021873034073737,柯文哲
hgt,這麼想當去跟柯文哲合呀,05/20,0.34606666533200015,柯文哲
TW1762WK,賴清德的反共不反中就是抄柯文哲的啊,05/20,0.7603728673057057,柯文哲
tinmar,柯粉會說抄柯文哲非常好笑,05/20,0.3012210687500426,柯文哲
NARUTO,還有啦民進黨以前靠北柯文哲的現在拿來用,05/20,0.974465647005263,柯文哲
falconer,其實除了柯文哲之外其他兩個應該都是,05/20,0.08940502310112175,柯文哲
purplvampire,賴清德只敢回應侯友宜對柯文哲裝死,05/20,0.03189483547222882,柯文哲
NARUTO,媽的咧賴清德根本都是拿柯文哲講過的來用,05/20,0.7406925050269437,柯文哲
rogudan,柯文哲儼然就是總統整個台灣施政國,05/20,0.0959965473363028,柯文哲
rogudan,際外交在柯文哲羽扇綸巾談笑風聲中,05/20,0.06105074101482477,柯文哲
rogudan,侯友宜目前遠勝過賴而柯文哲在能力又,05/20,0.11266411356879202,柯文哲
rogudan,遠勝過侯柯文哲所到之處都有人喊他,05/20,0.17307377991974593,柯文哲
rogudan,身上現在對決就是在柯文哲與侯友宜之,05/20,0.6701293077924676,柯文哲
rogudan,侯友宜有的就是朱立倫但是柯文哲背後,05/20,0.6403901140208983,柯文哲
takase,柯文哲口才其實沒很好路邊阿北瞎扯等級,05/20,0.6948171795016306,柯文哲
markban,柯文哲只會抓頭跟問A答B,05/20,0.007917757653774449,柯文哲
markban,如果對面兇一點抓著A罵柯文哲早就被,05/20,0.6395081195883986,柯文哲
peterw,耍嘴皮子的確是柯文哲強項,05/20,0.4168164450996733,柯文哲
swingman,哈哈哈哈你是不是沒看過柯文哲台北市,05/20,0.4560556630679863,柯文哲
chiangdapang,柯文哲在議會連和苗博雅講都很吃力,05/20,0.9837911318981999,柯文哲
chiangdapang,柯文哲講話的受眾性質一直是宗教信,05/20,0.8883646983436172,柯文哲
BlackCoal,覺得柯文哲只會宗教大會的人可以去看,05/20,0.13636791558320682,柯文哲
kakain,到底是柯文哲不要中南部人的票還是你在歧,05/20,0.2521569866235406,柯文哲
onetwo01,柯文哲,05/20,0.5626793671571758,柯文哲
rogudan,柯文哲多年來的問題一直都一樣沒有中,05/20,0.008084474732331315,柯文哲
SnakeO,全台灣只有柯文哲做得到包牌還能吸引那麼,05/20,0.08099520650529346,柯文哲
indium111,柯粉崩潰柯文哲抄蔡英文,05/20,0.8869331486838602,柯文哲
onetwo01,柯文哲啦,05/20,0.5626793671571758,柯文哲
keltt,柯文哲可以其他人不行,05/20,0.17630136241919325,柯文哲
offstage,柯文哲就只是點出民進黨的伎倆中華民,05/20,0.7137177201973466,柯文哲
sciss1,可以救到柯文哲柯文哲當教授根本沒靠,05/20,0.7132671111891056,柯文哲
sciss1,修法脫罪又想轉移焦點跟我吵柯文哲,05/20,0.33859390493399144,柯文哲
sciss1,柯文哲又沒有倒被緩起訴的又不是柯,05/20,0.06896550640705534,柯文哲
wolflingbaby,柯文哲自己要說中國是警察的,05/20,0.6597684040664117,柯文哲
andytank,柯文哲加油,05/20,0.9166981547722224,柯文哲
onetwo01,侯友宜會講年輕人愛聽的話他跟柯文哲,05/20,0.7751215205684532,柯文哲
MVPGGYY,台北市不是柯文哲剛執政完8年嗎,05/20,0.19577884343402663,柯文哲
spa41260,文哲則是空戰強者當柯文哲空戰打爆賴,05/20,0.006784184073831301,柯文哲
ArkingChen,昌粉大部分應該都會選擇投柯文哲了,05/20,0.06149179972332486,柯文哲
pencil,等民眾黨執政還會幫柯文哲嗎,05/20,0.4448256350976758,柯文哲
indium111,柯文哲住大安區豪宅的天龍人,05/20,0.7795735548520638,柯文哲
unipatriot,柯文哲那邊是中正,05/20,0.8680395075239026,柯文哲
indium111,是柯文哲白嫖黃國昌吧,05/20,0.8525890928938126,柯文哲
add20716,明明就柯文哲想白嫖時力,05/20,0.24301154819145687,柯文哲
indium111,可以派一堆人幫忙柯文哲管理台北市政府,05/20,0.4477851261349115,柯文哲
indium111,柯文哲應該沒忘掉他一開始是一人進市府,05/20,0.0025408441853315145,柯文哲
indium111,柯文哲第一任的滿意度比第二任好多了,05/20,0.5852868387525327,柯文哲
indium111,柯文哲自己找的比較好,05/20,0.22322428627230395,柯文哲
andytank,凍蒜啦柯文哲,05/20,0.5366878821611937,柯文哲
unipatriot,不過你也不用擔心啦柯文哲不會用綠營,05/20,0.04539483101961639,柯文哲
amos30627,黃國昌就是臉皮薄的柯文哲,05/20,0.3905778130477454,柯文哲
childgod,恩不然那來的柯文哲,05/20,0.6957691647707561,柯文哲
rickcoo,柯文哲當初說要幫助七年級年輕人,05/20,0.6975982576123018,柯文哲
iPodmilk,難怪柯文哲臉書成為可怕一言堂,05/20,0.7008675984264116,柯文哲
indium111,柯文哲反對台灣用核電,05/20,0.6300643662357618,柯文哲
indium111,不知道柯文哲還記不記得自己講過的,05/20,0.41792457443303577,柯文哲
DoncicInPTT,柯文哲我以前當醫生的時候,05/20,0.5905669664407588,柯文哲
onetwo01,柯文哲就沒說他棄醫從政這種假清高的話,05/20,0.0857394384143989,柯文哲
bread220,你不認識柯文哲嗎,05/20,0.17102707669754613,柯文哲
malisse74,不要污衊柯文哲我們的神,05/20,0.09084261011436179,柯文哲
amury,柯文哲表示,05/20,0.5626793671571758,柯文哲
andytank,藍綠都害怕的柯文哲我喜歡,05/20,0.7709595221350461,柯文哲
andytank,柯文哲在施政報告時常常反省阿你都沒看,05/20,0.24053783672641948,柯文哲
iamdota,台灣的環境沒有糟糕到柯文哲會當選啦,05/20,0.022908400754045655,柯文哲
freshmints,你柯文哲先找10個學者幫你背書好不好,05/20,0.23155446156114756,柯文哲
rickcoo,柯文哲市政最後一名然後說人家爛XDD,05/20,0.042778836570564915,柯文哲
freshmints,我相信柯文哲生得出剩下的80%笑死,05/20,0.43048127131198255,柯文哲
gwhmwiki,你新警察喔聯合政府就是柯文哲提倡的,05/20,0.1667627049202587,柯文哲
spector66,操你媽柯文哲講聯合內閣講多久了失智,05/20,0.776286658929734,柯文哲
gdsoncaptain,因為柯文哲的實話很多人不愛聽,05/20,0.2933301735402237,柯文哲
spector66,至少我相信柯文哲不會出現什麼林右昌,05/20,0.8266683243253882,柯文哲
Cosmoswalker,以柯文哲那種拉不下臉的脾氣他要,05/20,0.2555403809147916,柯文哲
malisse74,難怪跟柯文哲這麼麻吉過河拆橋一流,05/20,0.7290797519228607,柯文哲
Fafnir316,可是往柯文哲靠攏算死於理想嗎,05/20,0.06586605897471809,柯文哲
lesserpanda,同問蔡英文罵了誰沒被柯文哲罵,05/20,0.2821286289217185,柯文哲
purplvampire,柯文哲一事無成,05/20,0.13422435974866864,柯文哲
a1277034,說柯文哲四年前轉結果四年後跟著轉的,05/20,0.5149410344033984,柯文哲
conanhide,看看柯文哲的示範,05/20,0.510495504907347,柯文哲
ihfreud,柯文哲跟他們夢魘一樣有夠誇張,05/20,0.3705939387495524,柯文哲
andytank,可能是柯文哲正氣凜然導致,05/20,0.5383955726771481,柯文哲
perry27,服貿的柯文哲怎麼跟肌肉障一樣邏輯壞掉,05/20,0.004551322936886093,柯文哲
randykaku,柯文哲有拆橋跟用1280啊我印象最深的,05/20,0.7141573535429014,柯文哲
benothing,白粉不在意唷他們對柯文哲沒有期待,05/20,0.2081046112965107,柯文哲
iPodmilk,反人格的敗類大多支持柯文哲,05/20,0.465900136867612,柯文哲
sean5236921,用市府網址嘜柯文哲的你們就不追了,05/20,0.17894051143185685,柯文哲
andytank,柯黑讓我堅定吃支持柯文哲,05/20,0.5848585882729365,柯文哲
lazycat5,第二任的破爛成績就是柯文哲的實力,05/20,0.057137408138418944,柯文哲
windom,笑死喔要比撈錢喔柯文哲民眾黨也沒有輸,05/20,0.009570798537259506,柯文哲
benothing,政治的現實性阿你看柯文哲去蹭黑道,05/20,0.8334067904915575,柯文哲
meredith001,爌肉真許財利張通榮韓國瑜柯文哲,05/20,0.9214347706512268,柯文哲
brella,五樓柯文哲義勇軍啦好可憐有需要批幣,05/20,0.5800111164680547,柯文哲
brella,柯文哲下令了白粉至少要一路吹到明年選,05/20,0.7632737670324524,柯文哲
andy199113,對所以我拒投騙子柯文哲我要投廢票,05/20,0.032208931411056185,柯文哲
laman45,國民黨覺得柯文哲那是在幫助國民黨,05/20,0.8222627097865123,柯文哲
brella,沒耶我笑笑看柯文哲這個笑話嘻嘻,05/20,0.05909311602406564,柯文哲
KingChang711,中國國民黨對付柯文哲才不會像塔綠,05/20,0.9399958997101547,柯文哲
KingChang711,班對付柯文哲般只會臨場作戲,05/20,0.3036134006833595,柯文哲
KingChang711,範如何對付柯文哲,05/20,0.5104955049073487,柯文哲
desire761014,還來呀柯文哲讓你們很怕齁,05/20,0.5533009350087961,柯文哲
rogudan,從哪裡撈柯文哲不會撈錢就代表了他,05/20,0.019132314201884437,柯文哲
pkpk23456,信他沒抹過柯文哲是紅的,05/20,0.12361400701741598,柯文哲
conanhide,指中國官員素質比台灣好柯文哲會猶,05/20,0.7728147946163726,柯文哲
conanhide,柯文哲贏者全拿讓政治變dirty,05/20,0.4069400925959783,柯文哲
banmi,柯文哲到底有沒有講兩岸一家親,05/20,0.7780929677825031,柯文哲
pkpk23456,柯文哲站台綠畜解釋一下,05/20,0.9703270215762324,柯文哲
banmi,講柯文哲講兩岸一家親算抹紅嗎柯文哲沒有,05/20,0.41710942054712286,柯文哲
pkpk23456,不然我找到民進黨講柯文哲舔共的新聞,05/20,0.6730468089842467,柯文哲
banmi,兩岸一家親到底算不算抹紅柯文哲到底有沒,05/20,0.3571676311717846,柯文哲
cfetan,柯文哲對上這款民嘴像打一場不對稱戰爭,05/20,0.37980632108765766,柯文哲
gtfour,柯文哲現在怎麼不講兩岸一家親了呢,05/20,0.9016228928285358,柯文哲
pkpk23456,我記得去年柯黑說要邊緣柯文哲啊結果,05/20,0.35255708146435183,柯文哲
PyTorch,確實我身邊高學歷幾乎都支持柯文哲,05/20,0.6679204586353619,柯文哲
conanhide,柯文哲的信徒,05/20,0.5366878821611937,柯文哲
rhino0314,看是哪個版本的柯文哲,05/20,0.3176833189582091,柯文哲
ymlin0331,是要抹紅柯文哲到什麼程度,05/20,0.6595332074133569,柯文哲
swingman,蛤柯文哲自己包牌修正路線結果又變,05/20,0.027369034069169795,柯文哲
osalucard,笑死民進黨沒有抹柯文哲檳榔那政黑,05/20,0.22844293588775622,柯文哲
jid,那沒有不一樣柯文哲說民進黨挑釁是在挑釁啥,05/20,0.15783594227903353,柯文哲
bbalabababa,就連柯文哲都會被柯文哲打臉,05/20,0.5260940064031573,柯文哲
conanhide,因為柯文哲被罵的時候是親共柯文哲呀,05/20,0.10401744846393579,柯文哲
conanhide,前一秒的柯文哲跟後一秒的柯文哲論述不,05/20,0.9594621422681885,柯文哲
conanhide,慧珍姐護航小智是她自己的腦但柯文哲,05/20,0.9457286681941314,柯文哲
pkpk23456,賴清德從台獨變成跟牌柯文哲綠畜都沒,05/20,0.4377469711559274,柯文哲
pkpk23456,意見了管柯文哲幹嘛,05/20,0.25202679296721653,柯文哲
kimsman,笑死說柯文哲對中政策是空話你以為只,05/20,0.05578679869809622,柯文哲
brella,柯文哲是講臭話,05/20,0.0677638152623351,柯文哲
hulu63,就是因為柯文哲一直製造仇恨所以才要讓,05/20,0.6102897018053186,柯文哲
andytank,唯一支持柯文哲,05/20,0.6563651907793474,柯文哲
littlejackbr,柯文哲非常需要郭董的各種資源,05/20,0.6992089880358865,柯文哲
rogudan,小朋友跟柯文哲的臉都好臭是看到什麼,05/20,0.642090291781166,柯文哲
rogudan,柯文哲後方兩個美女舞者展現了笑容但,05/20,0.27889269487097823,柯文哲
rogudan,在柯文哲的臭臉映襯下像是被騙不知的,05/20,0.043017768172751936,柯文哲
rogudan,柯文哲坐姿像在憋尿可能就是臉臭的原,05/20,0.005887756276361733,柯文哲
rogudan,柯文哲唸稿子耶直接有竹子稿了,05/20,0.119321467247681,柯文哲
rogudan,柯文哲不要再坐那個憋尿樣了很難看,05/20,0.00310105267550731,柯文哲
swingman,柯文哲最不講仇恨,05/20,0.9513790730275612,柯文哲
whitecow,因為柯文哲市長政見就是打防阿,05/20,0.01995638912923481,柯文哲
wolflingbaby,我也是柯粉轉柯黑柯文哲太會騙,05/20,0.1366293830766816,柯文哲
cooldogy1973,反共不反中是柯文哲說的所以賴清,05/20,0.7628264769892525,柯文哲
allpass1983,想帶柯文哲不打房,05/20,0.6394305514392477,柯文哲
onetwo01,我不怕賴因為柯文哲都贏他不是選票,05/20,0.004920864065432018,柯文哲
tim1112,你口中的柯文哲才是改人設改最勤的,05/20,0.45585577621952655,柯文哲
onetwo01,柯文哲的人設是很靈活的賴就只像個巴,05/20,0.6467594855795009,柯文哲
ke0119,柯文哲側翼義勇軍其他黨側翼網軍筆,05/20,0.5745353964106958,柯文哲
volts1549,柯文哲,05/20,0.5626793671571758,柯文哲
peermyheart,真的是搞笑柯文哲網路部門就6個人,05/20,0.023626853432885064,柯文哲
CavendishJr,麼柯文哲才第三名,05/20,0.09889727014595229,柯文哲
peermyheart,總之柯文哲網路粉絲就是比較多啦,05/20,0.09212189067169996,柯文哲
spa41260,柯文哲但局勢演變成這樣就必須正常,05/20,0.019593467475718218,柯文哲
whiteheart,柯文哲第二任就不蓋啦可憐柯粉,05/20,0.241890262679209,柯文哲
xxx60133,你管柯文哲幹嘛現任總統會做嗎,05/20,0.2300984251390673,柯文哲
chrisrs0215,柯文哲你是不是網軍,05/20,0.3548313149227853,柯文哲
a1223356,只有柯文哲檯面上是把郭當朋友在看,05/20,0.8139510231839528,柯文哲
hulu63,柯文哲本身就是造謠大王而且滿口仇恨了,05/20,0.9400778000671103,柯文哲
bluenan,柯文哲跟他的垃圾信徒也很糟糕吃屎信徒,05/20,0.1300160363098194,柯文哲
nysky,不然就是造謠柯網軍和柯文哲一樣都亂抹黑,05/20,0.013429057256379218,柯文哲
e12518166339,柯文哲的支持者回答不了問題就只,05/20,0.006344409812403473,柯文哲
taso5566,柯文哲不選的話賴就可以順利當選,05/20,0.010913159608178513,柯文哲
whiteheart,柯文哲身邊都是學店仔捧柯文哲LP的,05/20,0.8159766878081233,柯文哲
lbowlbow,柯文哲有出來的話侯吸不到太多自以為,05/20,0.08980993149714267,柯文哲
wilson3435,次柯文哲都選永遠都民進黨執政吧,05/20,0.1982737667826563,柯文哲
wilson3435,台灣政治未來的重點就是柯文哲的陽壽,05/20,0.3651995292971941,柯文哲
wilson3435,命運真是愛捉弄人柯文哲真的是民進,05/20,0.8538744611276861,柯文哲
ms883050,就柯文哲高徒舉MG149反公雞精,05/20,0.7762441997497138,柯文哲
proprome,還行柯文哲不適合當總統,05/20,0.20731170779686636,柯文哲
proprome,柯文哲玩三角形中美遊走會害死國家,05/20,0.2151422711017441,柯文哲
Taiwan007,總統柯文哲立委投民進黨,05/20,0.2302201606227432,柯文哲
LPXLCSK,黃國昌跟柯文哲眉來眼去現在可能要好,05/20,0.9356539804920989,柯文哲
mirac1e,為了防止綠營腐化應該總統投柯文哲,05/20,0.32148769054183246,柯文哲
unipatriot,你總統投柯文哲政黨投民進黨就好像,05/20,0.23224218513065187,柯文哲
nysky,不要藍綠結果投給比藍綠更爛的柯文哲,05/20,0.12387123876770245,柯文哲
NARUTO,柯文哲更爛的理由是啥讓你沒油水拿,05/20,0.014221154226424781,柯文哲
nysky,原來樓上有拿柯文哲的油水,05/20,0.36655310361214855,柯文哲
NARUTO,人家柯文哲有乖乖當完賴清德烙跑你要比,05/20,0.9955963722242955,柯文哲
nysky,柯文哲爛到當完市長比沒當完還爛,05/20,0.029448878701931802,柯文哲
nysky,柯文哲挺黑道鍾東錦都可以硬拗成交流,05/20,0.9033460093645311,柯文哲
pemoney,柯文哲都說軍費要提高到3%他擋軍購,05/20,0.13721871354719384,柯文哲
SnakeO,時力有時候左膠過頭至少不是為了拱柯文哲,05/20,0.013826559722751375,柯文哲
SnakeO,就把柯文哲打趴了,05/20,0.36676241221444783,柯文哲
ramun,柯文哲嗆國民黨塔綠班每個都叫好開始嗆民,05/20,0.9861103119792813,柯文哲
ArkingChen,民進黨跟柯文哲合作時他們就粉,05/20,0.06758583558196574,柯文哲
ArkingChen,民進黨跟柯文哲決裂時他們就翻臉,05/20,0.15844059763168383,柯文哲
